conflict_id,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict,gwno_a,gwno_loc,region,sugar_price,crude_oil_price,wheat_price,gold_price,inflation rate,location_encode
286,1,1965,1,0,1,200,680,2,0.0226620967741935,2.92,1.5208738095238097,35.31,8.01016752456401,0.0027258566978193145
286,1,1966,1,0,1,200,680,2,0.0193428,2.936666666666667,1.7428992063492064,35.31,8.01016752456401,0.0027258566978193145
286,1,1967,1,0,1,200,680,2,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,8.01016752456401,0.0027258566978193145
287,2,1965,1,0,3,516,516,4,0.0226620967741935,2.92,1.5208738095238097,35.31,-1.02936377839632,0.008566978193146417
287,2,1991,1,0,3,516,516,4,0.0903691699604743,21.139166666666664,2.9246549407114624,358.9375,4.09314079275475,0.008566978193146417
287,2,1992,1,0,3,516,516,4,0.0909570866141732,20.596666666666668,3.5497047244094486,343.2291666666667,5.40176069954681,0.008566978193146417
287,2,1994,1,0,3,516,516,4,0.1214496031746031,17.44666666666667,3.493869047619048,384.6375,6.63844545647953,0.008566978193146417
287,2,1995,1,0,3,516,516,4,0.1344265873015873,18.444166666666664,4.160992063492063,383.7625,16.1027117424962,0.008566978193146417
287,2,1996,1,1,3,516,516,4,0.1223484251968504,21.68166666666667,4.638548031496063,386.25416666666666,14.4531114060499,0.008566978193146417
287,2,1997,1,1,3,516,516,4,0.1206648221343873,20.39,3.597020553359684,329.3333333333333,32.3977892307747,0.008566978193146417
287,2,1998,1,1,3,516,516,4,0.0966063492063492,14.600833333333334,2.69149007936508,294.19166666666666,11.4505560048054,0.008566978193146417
287,2,1999,1,1,3,516,516,4,0.0650912698412698,19.69,2.3434476190476192,280.59583333333336,14.9541402608853,0.008566978193146417
287,2,2000,2,1,3,516,516,4,0.0852888888888888,29.729166666666668,2.3492460317460315,276.675,38.9448932030909,0.008566978193146417
287,2,2001,2,1,3,516,516,4,0.0910944444444444,25.249166666666667,2.6048813492063494,271.1333333333333,13.7164067920133,0.008566978193146417
287,2,2002,2,1,3,516,516,4,0.0788396825396825,26.585,3.28202380952381,312.8625,1.02785857373888,0.008566978193146417
287,2,2003,1,1,3,516,516,4,0.0748952380952381,30.9,3.454275793650793,367.625,11.9457486448591,0.008566978193146417
287,2,2004,1,1,3,516,516,4,0.086422619047619,41.5775,3.624982142857143,409.8083333333333,13.1461593314354,0.008566978193146417
287,2,2005,1,1,3,516,516,4,0.1137380952380952,57.24666666666667,3.215684523809524,448.9791666666667,18.8415894769233,0.008566978193146417
287,2,2006,1,1,3,516,516,4,0.1546581673306773,66.91833333333334,3.784428286852589,611.5375,2.84566633376673,0.008566978193146417
287,2,2008,1,1,3,516,516,4,0.1383134387351778,98.69416666666666,6.29905138339921,880.2083333333334,24.160113780108,0.008566978193146417
287,2,2014,1,1,3,516,516,4,0.163501976284585,91.56,5.776297244094488,1256.25,5.30226734051318,0.008566978193146417
287,2,2015,1,1,3,516,516,4,0.1320059523809524,49.185833333333335,5.0975,1151.9458333333334,5.99154257354965,0.008566978193146417
287,2,2019,1,1,4,516,516,4,0.123518359375,57.310833333333335,4.9413849206349205,1405.325,0.293494889306075,0.008566978193146417
287,2,2020,1,1,4,516,516,4,0.128815503875969,38.57833333333333,5.498045454545455,1784.6575,15.8494351404891,0.008566978193146417
287,2,2021,1,1,4,516,516,4,0.1787791505791506,68.23166666666667,7.040186274509804,1792.7316666666666,10.1068926905819,0.008566978193146417
288,2,1966,1,0,3,483,483,4,0.0193428,2.936666666666667,1.7428992063492064,35.31,5.98287514510272,0.018691588785046728
